t,UAB
0.216016,0.949962
0.216211,0.949961
0.216406,0.949961
0.216602,0.94996
0.216797,0.94996
0.216992,0.949959
0.217188,0.949959
0.217383,0.949958
0.217578,0.949958
0.217773,0.949957
0.217969,0.949956
0.218164,0.949956
0.218359,0.949955
0.218555,0.949955
0.21875,0.949954
0.218945,0.949954
0.219141,0.949953
0.219336,0.949953
0.219531,0.949952
0.219727,0.949952
0.219922,0.949951
0.220117,0.94995
0.220312,0.94995
0.220508,0.949949
0.220703,0.949949
0.220898,0.949948
0.221094,0.949948
0.221289,0.949947
0.221484,0.949947
0.22168,0.949946
0.221875,0.949946
0.22207,0.949945
0.222266,0.949944
0.222461,0.949943
0.222656,0.949942
0.222852,0.949941
0.223047,0.94994
0.223242,0.949939
0.223438,0.949937
0.223633,0.949936
0.223828,0.949935
0.224023,0.949934
0.224219,0.949933
0.224414,0.949932
0.224609,0.949931
0.224805,0.94993
0.225,0.949929
0.225195,0.949928
0.225391,0.949926
0.225586,0.949925
0.225781,0.949924
0.225977,0.949923
0.226172,0.949922
0.226367,0.949921
0.226563,0.94992
0.226758,0.949919
0.226953,0.949918
0.227148,0.949917
0.227344,0.949916
0.227539,0.949914
0.227734,0.949913
0.22793,0.949912
0.228125,0.949911
0.22832,0.94991
0.228516,0.949909
0.228711,0.949908
0.228906,0.949907
0.229102,0.949906
0.229297,0.949905
0.229492,0.949903
0.229687,0.949902
0.229883,0.949901
0.230078,0.9499
0.230273,0.949899
0.230469,0.949898
0.230664,0.949897
0.230859,0.949896
0.231055,0.949895
0.23125,0.949894
0.231445,0.949893
0.231641,0.949891
0.231836,0.94989
0.232031,0.949889
0.232227,0.949888
0.232422,0.949887
0.232617,0.949886
0.232813,0.949885
0.233008,0.949884
0.233203,0.949883
0.233398,0.949882
0.233594,0.94988
0.233789,0.949879
0.233984,0.949878
0.23418,0.949877
0.234375,0.949876
0.23457,0.949875
0.234766,0.949874
0.234961,0.949873
0.235156,0.949872
0.235352,0.949871
0.235547,0.94987
0.235742,0.949868
0.235937,0.949867
0.236133,0.949866
0.236328,0.949865
0.236523,0.949864
0.236719,0.949863
0.236914,0.949862
0.237109,0.949861
0.237305,0.94986
0.2375,0.949859
0.237695,0.949857
0.237891,0.949856
0.238086,0.949855
0.238281,0.949854
0.238477,0.949853
0.238672,0.949852
0.238867,0.949851
0.239063,0.94985
0.239258,0.949849
0.239453,0.949848
0.239648,0.949846
0.239844,0.949845
0.240039,0.949844
0.240234,0.949843
0.24043,0.949842
0.240625,0.949841
0.24082,0.94984
0.241016,0.949839
0.241211,0.949838
0.241406,0.949837
0.241602,0.949836
0.241797,0.949834
0.241992,0.949833
0.242188,0.949833
0.242383,0.949834
0.242578,0.949835
0.242773,0.949836
0.242969,0.949837
0.243164,0.949837
0.243359,0.949838
0.243555,0.949839
0.24375,0.94984
0.243945,0.949841
0.244141,0.949842
0.244336,0.949843
0.244531,0.949844
0.244727,0.949844
0.244922,0.949845
0.245117,0.949846
0.245312,0.949847
0.245508,0.949848
0.245703,0.949849
0.245898,0.94985
0.246094,0.949851
0.246289,0.949851
0.246484,0.949852
0.24668,0.949853
0.246875,0.949854
0.24707,0.949855
0.247266,0.949856
0.247461,0.949857
0.247656,0.949858
0.247852,0.949858
0.248047,0.949859
0.248242,0.94986
0.248438,0.949861
0.248633,0.949862
0.248828,0.949863
0.249023,0.949864
0.249219,0.949864
0.249414,0.949865
0.249609,0.949866
0.249805,0.949867
0.25,0.949868
0.250195,0.949869
0.250391,0.94987
0.250586,0.949871
0.250781,0.949871
0.250977,0.949872
0.251172,0.949873
0.251367,0.949874
0.251563,0.949875
0.251758,0.949876
0.251953,0.949877
0.252148,0.949878
0.252344,0.949878
0.252539,0.949879
0.252734,0.94988
0.25293,0.949881
0.253125,0.949882
0.25332,0.949883
0.253516,0.949884
0.253711,0.949885
0.253906,0.949885
0.254102,0.949886
0.254297,0.949887
0.254492,0.949888
0.254688,0.949889
0.254883,0.94989
0.255078,0.949891
0.255273,0.949891
0.255469,0.949892
0.255664,0.949893
0.255859,0.949894
0.256055,0.949895
0.25625,0.949896
0.256445,0.949897
0.256641,0.949898
0.256836,0.949898
0.257031,0.949899
0.257227,0.9499
0.257422,0.949901
0.257617,0.949902
0.257813,0.949903
0.258008,0.949904
0.258203,0.949905
0.258398,0.949905
0.258594,0.949906
0.258789,0.949907
0.258984,0.949908
0.25918,0.949909
0.259375,0.94991
0.25957,0.949911
0.259766,0.949912
0.259961,0.949912
0.260156,0.949913
0.260352,0.949914
0.260547,0.949915
0.260742,0.949916
0.260937,0.949917
0.261133,0.949918
0.261328,0.949918
0.261523,0.949919
0.261719,0.94992
0.261914,0.949921
0.262109,0.949922
0.262305,0.949922
0.2625,0.949922
0.262695,0.949922
0.262891,0.949922
0.263086,0.949922
0.263281,0.949922
0.263477,0.949922
0.263672,0.949923
0.263867,0.949923
0.264062,0.949923
0.264258,0.949923
0.264453,0.949923
0.264648,0.949923
0.264844,0.949923
0.265039,0.949923
0.265234,0.949923
0.26543,0.949923
0.265625,0.949923
0.26582,0.949923
0.266016,0.949923
0.266211,0.949923
0.266406,0.949924
0.266602,0.949924
0.266797,0.949924
0.266992,0.949924
0.267188,0.949924
0.267383,0.949924
0.267578,0.949924
0.267773,0.949924
0.267969,0.949924
0.268164,0.949924
0.268359,0.949924
0.268555,0.949924
0.26875,0.949924
0.268945,0.949925
0.269141,0.949925
0.269336,0.949925
0.269531,0.949925
0.269727,0.949925
0.269922,0.949925
0.270117,0.949925
0.270313,0.949925
0.270508,0.949925
0.270703,0.949925
0.270898,0.949925
0.271094,0.949925
0.271289,0.949925
0.271484,0.949926
0.27168,0.949926
