t,UAB(V),UAB,delay,output
0.351875,95.203,0.95203,-0.00195,0.95008
0.3525,95.207,0.95207,-0.00195,0.95012
0.353125,95.207,0.95207,-0.00195,0.95012
0.35375,95.208,0.95208,-0.00195,0.95013
0.354375,95.208,0.95208,-0.00195,0.95013
0.355,95.22,0.9522,-0.00195,0.95025
0.355625,95.222,0.95222,-0.00195,0.95027
0.35625,95.221,0.95221,-0.00195,0.95026
0.356875,95.22,0.9522,-0.00195,0.95025
0.3575,95.219,0.95219,-0.00195,0.95024
0.358125,95.218,0.95218,-0.00195,0.95023
0.35875,95.218,0.95218,-0.00195,0.95023
0.359375,95.218,0.95218,-0.00195,0.95023
0.36,95.218,0.95218,-0.00195,0.95023
0.360625,95.219,0.95219,-0.00195,0.95024
0.36125,95.22,0.9522,-0.00195,0.95025
0.361875,95.197,0.95197,-0.00195,0.95002
0.3625,95.194,0.95194,-0.00195,0.94999
0.363125,95.196,0.95196,-0.00195,0.95001
0.36375,95.197,0.95197,-0.00195,0.95002
0.364375,95.197,0.95197,-0.00195,0.95002
0.365,95.206,0.95206,-0.00195,0.95011
0.365625,95.189,0.95189,-0.00195,0.94994
0.36625,95.189,0.95189,-0.00195,0.94994
0.366875,95.188,0.95188,-0.00195,0.94993
0.3675,95.187,0.95187,-0.00195,0.94992
0.368125,95.187,0.95187,-0.00195,0.94992
0.36875,95.187,0.95187,-0.00195,0.94992
0.369375,95.186,0.95186,-0.00195,0.94991
0.37,95.186,0.95186,-0.00195,0.94991
0.370625,95.186,0.95186,-0.00195,0.94991
0.37125,95.187,0.95187,-0.00195,0.94992
0.371875,95.172,0.95172,-0.00195,0.94977
0.3725,95.168,0.95168,-0.00195,0.94973
0.373125,95.17,0.9517,-0.00195,0.94975
0.37375,95.17,0.9517,-0.00195,0.94975
0.374375,95.172,0.95172,-0.00195,0.94977
0.375,95.168,0.95168,-0.00195,0.94973
0.375625,95.158,0.95158,-0.00195,0.94963
0.37625,95.159,0.95159,-0.00195,0.94964
0.376875,95.158,0.95158,-0.00195,0.94963
0.3775,95.158,0.95158,-0.00195,0.94963
0.378125,95.158,0.95158,-0.00195,0.94963
0.37875,95.157,0.95157,-0.00195,0.94962
0.379375,95.157,0.95157,-0.00195,0.94962
0.38,95.156,0.95156,-0.00195,0.94961
0.380625,95.156,0.95156,-0.00195,0.94961
0.38125,95.156,0.95156,-0.00195,0.94961
0.381875,95.177,0.95177,-0.00195,0.94982
0.3825,95.185,0.95185,-0.00195,0.9499
0.383125,95.184,0.95184,-0.00195,0.94989
0.38375,95.184,0.95184,-0.00195,0.94989
0.384375,95.185,0.95185,-0.00195,0.9499
0.385,95.181,0.95181,-0.00195,0.94986
0.385625,95.193,0.95193,-0.00195,0.94998
0.38625,95.192,0.95192,-0.00195,0.94997
0.386875,95.191,0.95191,-0.00195,0.94996
0.3875,95.191,0.95191,-0.00195,0.94996
0.388125,95.19,0.9519,-0.00195,0.94995
0.38875,95.19,0.9519,-0.00195,0.94995
0.389375,95.19,0.9519,-0.00195,0.94995
0.39,95.19,0.9519,-0.00195,0.94995
0.390625,95.19,0.9519,-0.00195,0.94995
0.39125,95.189,0.95189,-0.00195,0.94994
0.391875,95.203,0.95203,-0.00195,0.95008
0.3925,95.208,0.95208,-0.00195,0.95013
0.393125,95.207,0.95207,-0.00195,0.95012
0.39375,95.209,0.95209,-0.00195,0.95014
0.394375,95.208,0.95208,-0.00195,0.95013
0.395,95.209,0.95209,-0.00195,0.95014
0.395625,95.223,0.95223,-0.00195,0.95028
0.39625,95.222,0.95222,-0.00195,0.95027
0.396875,95.222,0.95222,-0.00195,0.95027
0.3975,95.221,0.95221,-0.00195,0.95026
0.398125,95.221,0.95221,-0.00195,0.95026
0.39875,95.221,0.95221,-0.00195,0.95026
0.399375,95.22,0.9522,-0.00195,0.95025
0.4,95.22,0.9522,-0.00195,0.95025
0.400625,95.22,0.9522,-0.00195,0.95025
0.40125,95.22,0.9522,-0.00195,0.95025
0.401875,95.204,0.95204,-0.00195,0.95009
0.4025,95.203,0.95203,-0.00195,0.95008
0.403125,95.205,0.95205,-0.00195,0.9501
0.40375,95.205,0.95205,-0.00195,0.9501
0.404375,95.205,0.95205,-0.00195,0.9501
0.405,95.206,0.95206,-0.00195,0.95011
0.405625,95.197,0.95197,-0.00195,0.95002
0.40625,95.198,0.95198,-0.00195,0.95003
0.406875,95.198,0.95198,-0.00195,0.95003
0.4075,95.197,0.95197,-0.00195,0.95002
0.408125,95.197,0.95197,-0.00195,0.95002
0.40875,95.197,0.95197,-0.00195,0.95002
0.409375,95.196,0.95196,-0.00195,0.95001
0.41,95.196,0.95196,-0.00195,0.95001
0.410625,95.195,0.95195,-0.00195,0.95
0.41125,95.196,0.95196,-0.00195,0.95001
0.411875,95.173,0.95173,-0.00195,0.94978
0.4125,95.168,0.95168,-0.00195,0.94973
0.413125,95.169,0.95169,-0.00195,0.94974
0.41375,95.168,0.95168,-0.00195,0.94973
0.414375,95.17,0.9517,-0.00195,0.94975
0.415,95.17,0.9517,-0.00195,0.94975
0.415625,95.168,0.95168,-0.00195,0.94973
0.41625,95.169,0.95169,-0.00195,0.94974
0.416875,95.168,0.95168,-0.00195,0.94973
0.4175,95.169,0.95169,-0.00195,0.94974
0.418125,95.169,0.95169,-0.00195,0.94974
0.41875,95.168,0.95168,-0.00195,0.94973
0.419375,95.168,0.95168,-0.00195,0.94973
0.42,95.167,0.95167,-0.00195,0.94972
0.420625,95.166,0.95166,-0.00195,0.94971
0.42125,95.165,0.95165,-0.00195,0.9497
0.421875,95.174,0.95174,-0.00195,0.94979
0.4225,95.182,0.95182,-0.00195,0.94987
0.423125,95.181,0.95181,-0.00195,0.94986
0.42375,95.182,0.95182,-0.00195,0.94987
0.424375,95.182,0.95182,-0.00195,0.94987
0.425,95.182,0.95182,-0.00195,0.94987
0.425625,95.192,0.95192,-0.00195,0.94997
0.42625,95.192,0.95192,-0.00195,0.94997
0.426875,95.192,0.95192,-0.00195,0.94997
0.4275,95.192,0.95192,-0.00195,0.94997
0.428125,95.191,0.95191,-0.00195,0.94996
0.42875,95.192,0.95192,-0.00195,0.94997
0.429375,95.191,0.95191,-0.00195,0.94996
0.43,95.19,0.9519,-0.00195,0.94995
0.430625,95.189,0.95189,-0.00195,0.94994
0.43125,95.189,0.95189,-0.00195,0.94994
0.431875,95.204,0.95204,-0.00195,0.95009
0.4325,95.217,0.95217,-0.00195,0.95022
0.433125,95.218,0.95218,-0.00195,0.95023
0.43375,95.219,0.95219,-0.00195,0.95024
0.434375,95.218,0.95218,-0.00195,0.95023
0.435,95.218,0.95218,-0.00195,0.95023
0.435625,95.22,0.9522,-0.00195,0.95025
0.43625,95.22,0.9522,-0.00195,0.95025
0.436875,95.22,0.9522,-0.00195,0.95025
0.4375,95.219,0.95219,-0.00195,0.95024
0.438125,95.219,0.95219,-0.00195,0.95024
0.43875,95.219,0.95219,-0.00195,0.95024
0.439375,95.218,0.95218,-0.00195,0.95023
0.44,95.218,0.95218,-0.00195,0.95023
0.440625,95.218,0.95218,-0.00195,0.95023
0.44125,95.218,0.95218,-0.00195,0.95023
0.441875,95.215,0.95215,-0.00195,0.9502
0.4425,95.201,0.95201,-0.00195,0.95006
0.443125,95.202,0.95202,-0.00195,0.95007
0.44375,95.202,0.95202,-0.00195,0.95007
0.444375,95.203,0.95203,-0.00195,0.95008
0.445,95.204,0.95204,-0.00195,0.95009
0.445625,95.186,0.95186,-0.00195,0.94991
0.44625,95.187,0.95187,-0.00195,0.94992
0.446875,95.187,0.95187,-0.00195,0.94992
0.4475,95.187,0.95187,-0.00195,0.94992
0.448125,95.187,0.95187,-0.00195,0.94992
0.44875,95.186,0.95186,-0.00195,0.94991
0.449375,95.186,0.95186,-0.00195,0.94991
0.45,95.185,0.95185,-0.00195,0.9499
0.450625,95.185,0.95185,-0.00195,0.9499
0.45125,95.185,0.95185,-0.00195,0.9499
0.451875,95.176,0.95176,-0.00195,0.94981
0.4525,95.157,0.95157,-0.00195,0.94962
0.453125,95.157,0.95157,-0.00195,0.94962
0.45375,95.157,0.95157,-0.00195,0.94962
0.454375,95.159,0.95159,-0.00195,0.94964
0.455,95.158,0.95158,-0.00195,0.94963
0.455625,95.147,0.95147,-0.00195,0.94952
0.45625,95.147,0.95147,-0.00195,0.94952
0.456875,95.148,0.95148,-0.00195,0.94953
0.4575,95.148,0.95148,-0.00195,0.94953
0.458125,95.148,0.95148,-0.00195,0.94953
0.45875,95.147,0.95147,-0.00195,0.94952
0.459375,95.147,0.95147,-0.00195,0.94952
0.46,95.146,0.95146,-0.00195,0.94951
0.460625,95.146,0.95146,-0.00195,0.94951
0.46125,95.145,0.95145,-0.00195,0.9495
0.461875,95.151,0.95151,-0.00195,0.94956
0.4625,95.161,0.95161,-0.00195,0.94966
0.463125,95.16,0.9516,-0.00195,0.94965
0.46375,95.16,0.9516,-0.00195,0.94965
0.464375,95.16,0.9516,-0.00195,0.94965
0.465,95.16,0.9516,-0.00195,0.94965
0.465625,95.179,0.95179,-0.00195,0.94984
0.46625,95.178,0.95178,-0.00195,0.94983
0.466875,95.179,0.95179,-0.00195,0.94984
0.4675,95.179,0.95179,-0.00195,0.94984
0.468125,95.178,0.95178,-0.00195,0.94983
0.46875,95.178,0.95178,-0.00195,0.94983
0.469375,95.177,0.95177,-0.00195,0.94982
0.47,95.177,0.95177,-0.00195,0.94982
0.470625,95.176,0.95176,-0.00195,0.94981
0.47125,95.176,0.95176,-0.00195,0.94981
0.471875,95.186,0.95186,-0.00195,0.94991
0.4725,95.202,0.95202,-0.00195,0.95007
0.473125,95.202,0.95202,-0.00195,0.95007
0.47375,95.202,0.95202,-0.00195,0.95007
0.474375,95.201,0.95201,-0.00195,0.95006
0.475,95.202,0.95202,-0.00195,0.95007
0.475625,95.214,0.95214,-0.00195,0.95019
0.47625,95.214,0.95214,-0.00195,0.95019
0.476875,95.214,0.95214,-0.00195,0.95019
0.4775,95.214,0.95214,-0.00195,0.95019
0.478125,95.213,0.95213,-0.00195,0.95018
0.47875,95.213,0.95213,-0.00195,0.95018
0.479375,95.213,0.95213,-0.00195,0.95018
0.48,95.213,0.95213,-0.00195,0.95018
0.480625,95.212,0.95212,-0.00195,0.95017
0.48125,95.212,0.95212,-0.00195,0.95017
0.481875,95.208,0.95208,-0.00195,0.95013
0.4825,95.185,0.95185,-0.00195,0.9499
0.483125,95.186,0.95186,-0.00195,0.94991
0.48375,95.185,0.95185,-0.00195,0.9499
0.484375,95.187,0.95187,-0.00195,0.94992
0.485,95.187,0.95187,-0.00195,0.94992
0.485625,95.176,0.95176,-0.00195,0.94981
0.48625,95.178,0.95178,-0.00195,0.94983
0.486875,95.178,0.95178,-0.00195,0.94983
0.4875,95.179,0.95179,-0.00195,0.94984
0.488125,95.179,0.95179,-0.00195,0.94984
0.48875,95.178,0.95178,-0.00195,0.94983
0.489375,95.178,0.95178,-0.00195,0.94983
0.49,95.177,0.95177,-0.00195,0.94982
0.490625,95.177,0.95177,-0.00195,0.94982
0.49125,95.177,0.95177,-0.00195,0.94982
0.491875,95.173,0.95173,-0.00195,0.94978
0.4925,95.15,0.9515,-0.00195,0.94955
0.493125,95.15,0.9515,-0.00195,0.94955
0.49375,95.151,0.95151,-0.00195,0.94956
0.494375,95.152,0.95152,-0.00195,0.94957
0.495,95.152,0.95152,-0.00195,0.94957
0.495625,95.142,0.95142,-0.00195,0.94947
0.49625,95.142,0.95142,-0.00195,0.94947
0.496875,95.142,0.95142,-0.00195,0.94947
0.4975,95.143,0.95143,-0.00195,0.94948
0.498125,95.143,0.95143,-0.00195,0.94948
0.49875,95.143,0.95143,-0.00195,0.94948
0.499375,95.142,0.95142,-0.00195,0.94947
0.5,95.142,0.95142,-0.00195,0.94947
0.500625,95.141,0.95141,-0.00195,0.94946
0.50125,95.14,0.9514,-0.00195,0.94945
0.501875,95.14,0.9514,-0.00195,0.94945
0.5025,95.166,0.95166,-0.00195,0.94971
0.503125,95.165,0.95165,-0.00195,0.9497
0.50375,95.165,0.95165,-0.00195,0.9497
0.504375,95.165,0.95165,-0.00195,0.9497
0.505,95.166,0.95166,-0.00195,0.94971
0.505625,95.187,0.95187,-0.00195,0.94992
0.50625,95.186,0.95186,-0.00195,0.94991
0.506875,95.187,0.95187,-0.00195,0.94992
0.5075,95.187,0.95187,-0.00195,0.94992
0.508125,95.187,0.95187,-0.00195,0.94992
0.50875,95.187,0.95187,-0.00195,0.94992
0.509375,95.186,0.95186,-0.00195,0.94991
0.51,95.185,0.95185,-0.00195,0.9499
0.510625,95.185,0.95185,-0.00195,0.9499
0.51125,95.184,0.95184,-0.00195,0.94989
0.511875,95.184,0.95184,-0.00195,0.94989
0.5125,95.209,0.95209,-0.00195,0.95014
0.513125,95.209,0.95209,-0.00195,0.95014
0.51375,95.209,0.95209,-0.00195,0.95014
0.514375,95.208,0.95208,-0.00195,0.95013
0.515,95.209,0.95209,-0.00195,0.95014
0.515625,95.205,0.95205,-0.00195,0.9501
0.51625,95.206,0.95206,-0.00195,0.95011
0.516875,95.207,0.95207,-0.00195,0.95012
0.5175,95.206,0.95206,-0.00195,0.95011
0.518125,95.206,0.95206,-0.00195,0.95011
0.51875,95.206,0.95206,-0.00195,0.95011
0.519375,95.206,0.95206,-0.00195,0.95011
0.52,95.205,0.95205,-0.00195,0.9501
0.520625,95.205,0.95205,-0.00195,0.9501
0.52125,95.205,0.95205,-0.00195,0.9501
0.521875,95.204,0.95204,-0.00195,0.95009
0.5225,95.18,0.9518,-0.00195,0.94985
0.523125,95.18,0.9518,-0.00195,0.94985
0.52375,95.18,0.9518,-0.00195,0.94985
0.524375,95.182,0.95182,-0.00195,0.94987
0.525,95.182,0.95182,-0.00195,0.94987
0.525625,95.161,0.95161,-0.00195,0.94966
0.52625,95.162,0.95162,-0.00195,0.94967
0.526875,95.162,0.95162,-0.00195,0.94967
0.5275,95.162,0.95162,-0.00195,0.94967
0.528125,95.162,0.95162,-0.00195,0.94967
0.52875,95.162,0.95162,-0.00195,0.94967
0.529375,95.161,0.95161,-0.00195,0.94966
0.53,95.161,0.95161,-0.00195,0.94966
0.530625,95.16,0.9516,-0.00195,0.94965
0.53125,95.16,0.9516,-0.00195,0.94965
0.531875,95.16,0.9516,-0.00195,0.94965
0.5325,95.136,0.95136,-0.00195,0.94941
0.533125,95.135,0.95135,-0.00195,0.9494
0.53375,95.136,0.95136,-0.00195,0.94941
0.534375,95.137,0.95137,-0.00195,0.94942
0.535,95.137,0.95137,-0.00195,0.94942
0.535625,95.144,0.95144,-0.00195,0.94949
0.53625,95.144,0.95144,-0.00195,0.94949
0.536875,95.144,0.95144,-0.00195,0.94949
0.5375,95.145,0.95145,-0.00195,0.9495
0.538125,95.145,0.95145,-0.00195,0.9495
0.53875,95.145,0.95145,-0.00195,0.9495
0.539375,95.144,0.95144,-0.00195,0.94949
0.54,95.143,0.95143,-0.00195,0.94948
0.540625,95.142,0.95142,-0.00195,0.94947
0.54125,95.141,0.95141,-0.00195,0.94946
0.541875,95.141,0.95141,-0.00195,0.94946
0.5425,95.163,0.95163,-0.00195,0.94968
0.543125,95.162,0.95162,-0.00195,0.94967
0.54375,95.163,0.95163,-0.00195,0.94968
0.544375,95.162,0.95162,-0.00195,0.94967
0.545,95.163,0.95163,-0.00195,0.94968
0.545625,95.179,0.95179,-0.00195,0.94984
0.54625,95.179,0.95179,-0.00195,0.94984
0.546875,95.179,0.95179,-0.00195,0.94984
0.5475,95.179,0.95179,-0.00195,0.94984
0.548125,95.179,0.95179,-0.00195,0.94984
0.54875,95.179,0.95179,-0.00195,0.94984
0.549375,95.178,0.95178,-0.00195,0.94983
0.55,95.178,0.95178,-0.00195,0.94983
0.550625,95.177,0.95177,-0.00195,0.94982
0.55125,95.177,0.95177,-0.00195,0.94982
0.551875,95.176,0.95176,-0.00195,0.94981
0.5525,95.198,0.95198,-0.00195,0.95003
0.553125,95.199,0.95199,-0.00195,0.95004
0.55375,95.199,0.95199,-0.00195,0.95004
0.554375,95.199,0.95199,-0.00195,0.95004
0.555,95.2,0.952,-0.00195,0.95005
0.555625,95.203,0.95203,-0.00195,0.95008
0.55625,95.204,0.95204,-0.00195,0.95009
0.556875,95.203,0.95203,-0.00195,0.95008
0.5575,95.203,0.95203,-0.00195,0.95008
0.558125,95.203,0.95203,-0.00195,0.95008
0.55875,95.203,0.95203,-0.00195,0.95008
0.559375,95.203,0.95203,-0.00195,0.95008
0.56,95.203,0.95203,-0.00195,0.95008
0.560625,95.202,0.95202,-0.00195,0.95007
0.56125,95.203,0.95203,-0.00195,0.95008
0.561875,95.202,0.95202,-0.00195,0.95007
0.5625,95.182,0.95182,-0.00195,0.94987
0.563125,95.183,0.95183,-0.00195,0.94988
0.56375,95.183,0.95183,-0.00195,0.94988
0.564375,95.184,0.95184,-0.00195,0.94989
0.565,95.183,0.95183,-0.00195,0.94988
0.565625,95.167,0.95167,-0.00195,0.94972
0.56625,95.166,0.95166,-0.00195,0.94971
0.566875,95.166,0.95166,-0.00195,0.94971
0.5675,95.167,0.95167,-0.00195,0.94972
0.568125,95.167,0.95167,-0.00195,0.94972
0.56875,95.167,0.95167,-0.00195,0.94972
0.569375,95.166,0.95166,-0.00195,0.94971
0.57,95.166,0.95166,-0.00195,0.94971
0.570625,95.165,0.95165,-0.00195,0.9497
0.57125,95.165,0.95165,-0.00195,0.9497
0.571875,95.165,0.95165,-0.00195,0.9497
0.5725,95.146,0.95146,-0.00195,0.94951
0.573125,95.145,0.95145,-0.00195,0.9495
0.57375,95.146,0.95146,-0.00195,0.94951
0.574375,95.146,0.95146,-0.00195,0.94951
0.575,95.147,0.95147,-0.00195,0.94952
0.575625,95.148,0.95148,-0.00195,0.94953
0.57625,95.147,0.95147,-0.00195,0.94952
0.576875,95.148,0.95148,-0.00195,0.94953
0.5775,95.148,0.95148,-0.00195,0.94953
0.578125,95.147,0.95147,-0.00195,0.94952
0.57875,95.147,0.95147,-0.00195,0.94952
0.579375,95.146,0.95146,-0.00195,0.94951
0.58,95.146,0.95146,-0.00195,0.94951
0.580625,95.145,0.95145,-0.00195,0.9495
0.58125,95.144,0.95144,-0.00195,0.94949
0.581875,95.144,0.95144,-0.00195,0.94949
0.5825,95.161,0.95161,-0.00195,0.94966
0.583125,95.162,0.95162,-0.00195,0.94967
0.58375,95.163,0.95163,-0.00195,0.94968
0.584375,95.162,0.95162,-0.00195,0.94967
0.585,95.164,0.95164,-0.00195,0.94969
0.585625,95.183,0.95183,-0.00195,0.94988
0.58625,95.186,0.95186,-0.00195,0.94991
0.586875,95.186,0.95186,-0.00195,0.94991
0.5875,95.186,0.95186,-0.00195,0.94991
0.588125,95.186,0.95186,-0.00195,0.94991
0.58875,95.185,0.95185,-0.00195,0.9499
0.589375,95.185,0.95185,-0.00195,0.9499
0.59,95.185,0.95185,-0.00195,0.9499
0.590625,95.184,0.95184,-0.00195,0.94989
0.59125,95.184,0.95184,-0.00195,0.94989
0.591875,95.184,0.95184,-0.00195,0.94989
0.5925,95.2,0.952,-0.00195,0.95005
0.593125,95.202,0.95202,-0.00195,0.95007
0.59375,95.201,0.95201,-0.00195,0.95006
0.594375,95.202,0.95202,-0.00195,0.95007
0.595,95.202,0.95202,-0.00195,0.95007
0.595625,95.199,0.95199,-0.00195,0.95004
0.59625,95.2,0.952,-0.00195,0.95005
0.596875,95.2,0.952,-0.00195,0.95005
0.5975,95.199,0.95199,-0.00195,0.95004
0.598125,95.199,0.95199,-0.00195,0.95004
0.59875,95.198,0.95198,-0.00195,0.95003
0.599375,95.198,0.95198,-0.00195,0.95003
0.6,95.198,0.95198,-0.00195,0.95003
0.600625,95.198,0.95198,-0.00195,0.95003
0.60125,95.198,0.95198,-0.00195,0.95003
0.601875,95.198,0.95198,-0.00195,0.95003
0.6025,95.184,0.95184,-0.00195,0.94989
0.603125,95.184,0.95184,-0.00195,0.94989
0.60375,95.184,0.95184,-0.00195,0.94989
0.604375,95.186,0.95186,-0.00195,0.94991
0.605,95.185,0.95185,-0.00195,0.9499
0.605625,95.166,0.95166,-0.00195,0.94971
0.60625,95.164,0.95164,-0.00195,0.94969
0.606875,95.165,0.95165,-0.00195,0.9497
0.6075,95.165,0.95165,-0.00195,0.9497
0.608125,95.165,0.95165,-0.00195,0.9497
0.60875,95.164,0.95164,-0.00195,0.94969
0.609375,95.164,0.95164,-0.00195,0.94969
0.61,95.163,0.95163,-0.00195,0.94968
0.610625,95.163,0.95163,-0.00195,0.94968
0.61125,95.162,0.95162,-0.00195,0.94967
0.611875,95.162,0.95162,-0.00195,0.94967
0.6125,95.149,0.95149,-0.00195,0.94954
0.613125,95.147,0.95147,-0.00195,0.94952
0.61375,95.148,0.95148,-0.00195,0.94953
0.614375,95.149,0.95149,-0.00195,0.94954
0.615,95.15,0.9515,-0.00195,0.94955
0.615625,95.144,0.95144,-0.00195,0.94949
0.61625,95.156,0.95156,-0.00195,0.94961
0.616875,95.157,0.95157,-0.00195,0.94962
0.6175,95.157,0.95157,-0.00195,0.94962
0.618125,95.157,0.95157,-0.00195,0.94962
0.61875,95.157,0.95157,-0.00195,0.94962
0.619375,95.156,0.95156,-0.00195,0.94961
0.62,95.156,0.95156,-0.00195,0.94961
0.620625,95.155,0.95155,-0.00195,0.9496
0.62125,95.155,0.95155,-0.00195,0.9496
0.621875,95.155,0.95155,-0.00195,0.9496
0.6225,95.164,0.95164,-0.00195,0.94969
0.623125,95.166,0.95166,-0.00195,0.94971
0.62375,95.165,0.95165,-0.00195,0.9497
0.624375,95.165,0.95165,-0.00195,0.9497
0.625,95.166,0.95166,-0.00195,0.94971
0.625625,95.175,0.95175,-0.00195,0.9498
0.62625,95.191,0.95191,-0.00195,0.94996
0.626875,95.191,0.95191,-0.00195,0.94996
0.6275,95.19,0.9519,-0.00195,0.94995
0.628125,95.19,0.9519,-0.00195,0.94995
0.62875,95.19,0.9519,-0.00195,0.94995
0.629375,95.19,0.9519,-0.00195,0.94995
0.63,95.189,0.95189,-0.00195,0.94994
0.630625,95.189,0.95189,-0.00195,0.94994
0.63125,95.189,0.95189,-0.00195,0.94994
0.631875,95.188,0.95188,-0.00195,0.94993
0.6325,95.199,0.95199,-0.00195,0.95004
0.633125,95.201,0.95201,-0.00195,0.95006
0.63375,95.201,0.95201,-0.00195,0.95006
0.634375,95.201,0.95201,-0.00195,0.95006
0.635,95.201,0.95201,-0.00195,0.95006
0.635625,95.208,0.95208,-0.00195,0.95013
0.63625,95.194,0.95194,-0.00195,0.94999
0.636875,95.194,0.95194,-0.00195,0.94999
0.6375,95.194,0.95194,-0.00195,0.94999
0.638125,95.193,0.95193,-0.00195,0.94998
0.63875,95.193,0.95193,-0.00195,0.94998
0.639375,95.193,0.95193,-0.00195,0.94998
0.64,95.192,0.95192,-0.00195,0.94997
0.640625,95.192,0.95192,-0.00195,0.94997
0.64125,95.192,0.95192,-0.00195,0.94997
0.641875,95.192,0.95192,-0.00195,0.94997
0.6425,95.188,0.95188,-0.00195,0.94993
0.643125,95.186,0.95186,-0.00195,0.94991
0.64375,95.187,0.95187,-0.00195,0.94992
0.644375,95.187,0.95187,-0.00195,0.94992
0.645,95.187,0.95187,-0.00195,0.94992
0.645625,95.184,0.95184,-0.00195,0.94989
0.64625,95.162,0.95162,-0.00195,0.94967
0.646875,95.162,0.95162,-0.00195,0.94967
0.6475,95.163,0.95163,-0.00195,0.94968
0.648125,95.163,0.95163,-0.00195,0.94968
0.64875,95.162,0.95162,-0.00195,0.94967
0.649375,95.162,0.95162,-0.00195,0.94967
0.65,95.161,0.95161,-0.00195,0.94966
0.650625,95.161,0.95161,-0.00195,0.94966
0.65125,95.161,0.95161,-0.00195,0.94966
0.651875,95.16,0.9516,-0.00195,0.94965
0.6525,95.154,0.95154,-0.00195,0.94959
0.653125,95.152,0.95152,-0.00195,0.94957
0.65375,95.153,0.95153,-0.00195,0.94958
0.654375,95.153,0.95153,-0.00195,0.94958
0.655,95.155,0.95155,-0.00195,0.9496
0.655625,95.155,0.95155,-0.00195,0.9496
0.65625,95.168,0.95168,-0.00195,0.94973
0.656875,95.168,0.95168,-0.00195,0.94973
0.6575,95.168,0.95168,-0.00195,0.94973
0.658125,95.168,0.95168,-0.00195,0.94973
0.65875,95.168,0.95168,-0.00195,0.94973
0.659375,95.167,0.95167,-0.00195,0.94972
0.66,95.167,0.95167,-0.00195,0.94972
0.660625,95.166,0.95166,-0.00195,0.94971
0.66125,95.165,0.95165,-0.00195,0.9497
0.661875,95.165,0.95165,-0.00195,0.9497
0.6625,95.164,0.95164,-0.00195,0.94969
0.663125,95.166,0.95166,-0.00195,0.94971
0.66375,95.166,0.95166,-0.00195,0.94971
0.664375,95.166,0.95166,-0.00195,0.94971
0.665,95.168,0.95168,-0.00195,0.94973
0.665625,95.176,0.95176,-0.00195,0.94981
0.66625,95.196,0.95196,-0.00195,0.95001
0.666875,95.196,0.95196,-0.00195,0.95001
0.6675,95.196,0.95196,-0.00195,0.95001
0.668125,95.196,0.95196,-0.00195,0.95001
0.66875,95.195,0.95195,-0.00195,0.95
0.669375,95.195,0.95195,-0.00195,0.95
0.67,95.195,0.95195,-0.00195,0.95
0.670625,95.194,0.95194,-0.00195,0.94999
0.67125,95.194,0.95194,-0.00195,0.94999
0.671875,95.194,0.95194,-0.00195,0.94999
0.6725,95.195,0.95195,-0.00195,0.95
0.673125,95.197,0.95197,-0.00195,0.95002
0.67375,95.197,0.95197,-0.00195,0.95002
0.674375,95.197,0.95197,-0.00195,0.95002
0.675,95.197,0.95197,-0.00195,0.95002
0.675625,95.203,0.95203,-0.00195,0.95008
0.67625,95.182,0.95182,-0.00195,0.94987
0.676875,95.182,0.95182,-0.00195,0.94987
0.6775,95.182,0.95182,-0.00195,0.94987
0.678125,95.181,0.95181,-0.00195,0.94986
0.67875,95.181,0.95181,-0.00195,0.94986
0.679375,95.181,0.95181,-0.00195,0.94986
0.68,95.18,0.9518,-0.00195,0.94985
0.680625,95.18,0.9518,-0.00195,0.94985
0.68125,95.18,0.9518,-0.00195,0.94985
0.681875,95.18,0.9518,-0.00195,0.94985
0.6825,95.184,0.95184,-0.00195,0.94989
0.683125,95.182,0.95182,-0.00195,0.94987
0.68375,95.183,0.95183,-0.00195,0.94988
0.684375,95.184,0.95184,-0.00195,0.94989
0.685,95.184,0.95184,-0.00195,0.94989
0.685625,95.184,0.95184,-0.00195,0.94989
0.68625,95.157,0.95157,-0.00195,0.94962
0.686875,95.157,0.95157,-0.00195,0.94962
0.6875,95.157,0.95157,-0.00195,0.94962
0.688125,95.156,0.95156,-0.00195,0.94961
0.68875,95.156,0.95156,-0.00195,0.94961
0.689375,95.156,0.95156,-0.00195,0.94961
0.69,95.155,0.95155,-0.00195,0.9496
0.690625,95.155,0.95155,-0.00195,0.9496
