t,UAB(V),1,UAB
0.464375,94.992,0.94992,0.95019
0.465,94.991,0.94991,0.95018
0.465625,94.993,0.94993,0.9502
0.46625,94.992,0.94992,0.95019
0.466875,94.989,0.94989,0.95016
0.4675,94.991,0.94991,0.95018
0.468125,94.987,0.94987,0.95014
0.46875,94.987,0.94987,0.95014
0.469375,94.984,0.94984,0.95011
0.47,94.981,0.94981,0.95008
0.470625,94.979,0.94979,0.95006
0.47125,94.975,0.94975,0.95002
0.471875,94.969,0.94969,0.94996
0.4725,94.961,0.94961,0.94988
0.473125,94.962,0.94962,0.94989
0.47375,94.963,0.94963,0.9499
0.474375,94.963,0.94963,0.9499
0.475,94.963,0.94963,0.9499
0.475625,94.962,0.94962,0.94989
0.47625,94.964,0.94964,0.94991
0.476875,94.964,0.94964,0.94991
0.4775,94.967,0.94967,0.94994
0.478125,94.966,0.94966,0.94993
0.47875,94.975,0.94975,0.95002
0.479375,94.969,0.94969,0.94996
0.48,94.97,0.9497,0.94997
0.480625,94.968,0.94968,0.94995
0.48125,94.968,0.94968,0.94995
0.481875,94.971,0.94971,0.94998
0.4825,94.97,0.9497,0.94997
0.483125,94.972,0.94972,0.94999
0.48375,94.972,0.94972,0.94999
0.484375,94.973,0.94973,0.95
0.485,94.973,0.94973,0.95
0.485625,94.971,0.94971,0.94998
0.48625,94.971,0.94971,0.94998
0.486875,94.978,0.94978,0.95005
0.4875,94.976,0.94976,0.95003
0.488125,94.98,0.9498,0.95007
0.48875,94.982,0.94982,0.95009
0.489375,94.978,0.94978,0.95005
0.49,94.98,0.9498,0.95007
0.490625,94.972,0.94972,0.94999
0.49125,94.974,0.94974,0.95001
0.491875,94.973,0.94973,0.95
0.4925,94.975,0.94975,0.95002
0.493125,94.974,0.94974,0.95001
0.49375,94.972,0.94972,0.94999
0.494375,94.972,0.94972,0.94999
0.495,94.973,0.94973,0.95
0.495625,94.972,0.94972,0.94999
0.49625,94.973,0.94973,0.95
0.496875,94.97,0.9497,0.94997
0.4975,94.971,0.94971,0.94998
0.498125,94.968,0.94968,0.94995
0.49875,94.961,0.94961,0.94988
0.499375,94.96,0.9496,0.94987
0.5,94.962,0.94962,0.94989
0.500625,94.964,0.94964,0.94991
0.50125,94.959,0.94959,0.94986
0.501875,94.958,0.94958,0.94985
0.5025,94.959,0.94959,0.94986
0.503125,94.958,0.94958,0.94985
0.50375,94.959,0.94959,0.94986
0.504375,94.959,0.94959,0.94986
0.505,94.959,0.94959,0.94986
0.505625,94.959,0.94959,0.94986
0.50625,94.96,0.9496,0.94987
0.506875,94.956,0.94956,0.94983
0.5075,94.955,0.94955,0.94982
0.508125,94.953,0.94953,0.9498
0.50875,94.95,0.9495,0.94977
0.509375,94.959,0.94959,0.94986
0.51,94.963,0.94963,0.9499
0.510625,94.967,0.94967,0.94994
0.51125,94.968,0.94968,0.94995
0.511875,94.971,0.94971,0.94998
0.5125,94.971,0.94971,0.94998
0.513125,94.969,0.94969,0.94996
0.51375,94.97,0.9497,0.94997
0.514375,94.97,0.9497,0.94997
0.515,94.97,0.9497,0.94997
0.515625,94.971,0.94971,0.94998
0.51625,94.968,0.94968,0.94995
0.516875,94.971,0.94971,0.94998
0.5175,94.97,0.9497,0.94997
0.518125,94.971,0.94971,0.94998
0.51875,94.968,0.94968,0.94995
0.519375,94.973,0.94973,0.95
0.52,94.968,0.94968,0.94995
0.520625,94.969,0.94969,0.94996
0.52125,94.97,0.9497,0.94997
0.521875,94.969,0.94969,0.94996
0.5225,94.969,0.94969,0.94996
0.523125,94.969,0.94969,0.94996
0.52375,94.967,0.94967,0.94994
0.524375,94.968,0.94968,0.94995
0.525,94.968,0.94968,0.94995
0.525625,94.968,0.94968,0.94995
0.52625,94.968,0.94968,0.94995
0.526875,94.968,0.94968,0.94995
0.5275,94.971,0.94971,0.94998
0.528125,94.964,0.94964,0.94991
0.52875,94.966,0.94966,0.94993
0.529375,94.961,0.94961,0.94988
0.53,94.959,0.94959,0.94986
0.530625,94.965,0.94965,0.94992
0.53125,94.966,0.94966,0.94993
0.531875,94.968,0.94968,0.94995
0.5325,94.974,0.94974,0.95001
0.533125,94.979,0.94979,0.95006
0.53375,94.979,0.94979,0.95006
0.534375,94.978,0.94978,0.95005
0.535,94.978,0.94978,0.95005
0.535625,94.976,0.94976,0.95003
0.53625,94.977,0.94977,0.95004
0.536875,94.976,0.94976,0.95003
0.5375,94.976,0.94976,0.95003
0.538125,94.973,0.94973,0.95
0.53875,94.975,0.94975,0.95002
0.539375,94.969,0.94969,0.94996
0.54,94.972,0.94972,0.94999
0.540625,94.971,0.94971,0.94998
0.54125,94.97,0.9497,0.94997
0.541875,94.971,0.94971,0.94998
0.5425,94.972,0.94972,0.94999
0.543125,94.969,0.94969,0.94996
0.54375,94.971,0.94971,0.94998
0.544375,94.97,0.9497,0.94997
0.545,94.97,0.9497,0.94997
0.545625,94.97,0.9497,0.94997
0.54625,94.969,0.94969,0.94996
0.546875,94.97,0.9497,0.94997
0.5475,94.968,0.94968,0.94995
0.548125,94.973,0.94973,0.95
0.54875,94.977,0.94977,0.95004
0.549375,94.98,0.9498,0.95007
0.55,94.973,0.94973,0.95
0.550625,94.974,0.94974,0.95001
0.55125,94.978,0.94978,0.95005
0.551875,94.979,0.94979,0.95006
0.5525,94.973,0.94973,0.95
0.553125,94.97,0.9497,0.94997
0.55375,94.969,0.94969,0.94996
0.554375,94.968,0.94968,0.94995
0.555,94.967,0.94967,0.94994
0.555625,94.966,0.94966,0.94993
0.55625,94.965,0.94965,0.94992
0.556875,94.965,0.94965,0.94992
0.5575,94.962,0.94962,0.94989
0.558125,94.962,0.94962,0.94989
0.55875,94.959,0.94959,0.94986
0.559375,94.965,0.94965,0.94992
0.56,94.965,0.94965,0.94992
0.560625,94.964,0.94964,0.94991
0.56125,94.961,0.94961,0.94988
0.561875,94.961,0.94961,0.94988
0.5625,94.959,0.94959,0.94986
0.563125,94.96,0.9496,0.94987
0.56375,94.96,0.9496,0.94987
0.564375,94.96,0.9496,0.94987
0.565,94.96,0.9496,0.94987
0.565625,94.96,0.9496,0.94987
0.56625,94.96,0.9496,0.94987
0.566875,94.964,0.94964,0.94991
0.5675,94.966,0.94966,0.94993
0.568125,94.966,0.94966,0.94993
0.56875,94.963,0.94963,0.9499
0.569375,94.962,0.94962,0.94989
0.57,94.969,0.94969,0.94996
0.570625,94.966,0.94966,0.94993
0.57125,94.966,0.94966,0.94993
0.571875,94.965,0.94965,0.94992
0.5725,94.963,0.94963,0.9499
0.573125,94.962,0.94962,0.94989
0.57375,94.964,0.94964,0.94991
0.574375,94.965,0.94965,0.94992
0.575,94.966,0.94966,0.94993
0.575625,94.968,0.94968,0.94995
0.57625,94.969,0.94969,0.94996
0.576875,94.969,0.94969,0.94996
0.5775,94.972,0.94972,0.94999
0.578125,94.975,0.94975,0.95002
0.57875,94.982,0.94982,0.95009
0.579375,94.98,0.9498,0.95007
0.58,94.979,0.94979,0.95006
0.580625,94.981,0.94981,0.95008
0.58125,94.986,0.94986,0.95013
0.581875,94.984,0.94984,0.95011
0.5825,94.986,0.94986,0.95013
0.583125,94.986,0.94986,0.95013
0.58375,94.985,0.94985,0.95012
0.584375,94.985,0.94985,0.95012
0.585,94.984,0.94984,0.95011
0.585625,94.983,0.94983,0.9501
0.58625,94.985,0.94985,0.95012
0.586875,94.981,0.94981,0.95008
0.5875,94.984,0.94984,0.95011
0.588125,94.985,0.94985,0.95012
0.58875,94.991,0.94991,0.95018
0.589375,94.991,0.94991,0.95018
0.59,94.989,0.94989,0.95016
0.590625,94.991,0.94991,0.95018
0.59125,94.994,0.94994,0.95021
0.591875,94.993,0.94993,0.9502
0.5925,94.995,0.94995,0.95022
0.593125,94.996,0.94996,0.95023
0.59375,94.995,0.94995,0.95022
0.594375,94.996,0.94996,0.95023
0.595,94.996,0.94996,0.95023
0.595625,94.997,0.94997,0.95024
0.59625,94.998,0.94998,0.95025
0.596875,94.997,0.94997,0.95024
0.5975,94.996,0.94996,0.95023
0.598125,94.997,0.94997,0.95024
0.59875,94.996,0.94996,0.95023
0.599375,94.994,0.94994,0.95021
0.6,94.998,0.94998,0.95025
0.600625,94.996,0.94996,0.95023
0.60125,94.995,0.94995,0.95022
0.601875,94.998,0.94998,0.95025
0.6025,94.997,0.94997,0.95024
0.603125,94.997,0.94997,0.95024
0.60375,94.998,0.94998,0.95025
0.604375,94.999,0.94999,0.95026
0.605,94.999,0.94999,0.95026
0.605625,94.999,0.94999,0.95026
0.60625,94.999,0.94999,0.95026
0.606875,94.997,0.94997,0.95024
0.6075,94.994,0.94994,0.95021
0.608125,94.992,0.94992,0.95019
0.60875,94.987,0.94987,0.95014
0.609375,94.983,0.94983,0.9501
0.61,94.982,0.94982,0.95009
0.610625,94.978,0.94978,0.95005
0.61125,94.983,0.94983,0.9501
0.611875,94.982,0.94982,0.95009
0.6125,94.987,0.94987,0.95014
0.613125,94.987,0.94987,0.95014
0.61375,94.987,0.94987,0.95014
0.614375,94.985,0.94985,0.95012
0.615,94.984,0.94984,0.95011
0.615625,94.982,0.94982,0.95009
0.61625,94.982,0.94982,0.95009
0.616875,94.981,0.94981,0.95008
0.6175,94.981,0.94981,0.95008
0.618125,94.978,0.94978,0.95005
0.61875,94.984,0.94984,0.95011
0.619375,94.978,0.94978,0.95005
0.62,94.981,0.94981,0.95008
0.620625,94.982,0.94982,0.95009
0.62125,94.979,0.94979,0.95006
0.621875,94.976,0.94976,0.95003
0.6225,94.977,0.94977,0.95004
0.623125,94.977,0.94977,0.95004
0.62375,94.976,0.94976,0.95003
0.624375,94.976,0.94976,0.95003
0.625,94.975,0.94975,0.95002
0.625625,94.976,0.94976,0.95003
0.62625,94.975,0.94975,0.95002
0.626875,94.977,0.94977,0.95004
0.6275,94.974,0.94974,0.95001
0.628125,94.973,0.94973,0.95
0.62875,94.971,0.94971,0.94998
0.629375,94.97,0.9497,0.94997
0.63,94.972,0.94972,0.94999
0.630625,94.972,0.94972,0.94999
0.63125,94.967,0.94967,0.94994
0.631875,94.967,0.94967,0.94994
0.6325,94.963,0.94963,0.9499
0.633125,94.964,0.94964,0.94991
0.63375,94.964,0.94964,0.94991
0.634375,94.964,0.94964,0.94991
0.635,94.964,0.94964,0.94991
0.635625,94.964,0.94964,0.94991
0.63625,94.965,0.94965,0.94992
0.636875,94.968,0.94968,0.94995
0.6375,94.967,0.94967,0.94994
0.638125,94.97,0.9497,0.94997
0.63875,94.964,0.94964,0.94991
0.639375,94.973,0.94973,0.95
0.64,94.967,0.94967,0.94994
0.640625,94.968,0.94968,0.94995
0.64125,94.966,0.94966,0.94993
0.641875,94.97,0.9497,0.94997
0.6425,94.963,0.94963,0.9499
0.643125,94.966,0.94966,0.94993
0.64375,94.967,0.94967,0.94994
0.644375,94.966,0.94966,0.94993
0.645,94.967,0.94967,0.94994
0.645625,94.966,0.94966,0.94993
0.64625,94.965,0.94965,0.94992
0.646875,94.971,0.94971,0.94998
0.6475,94.975,0.94975,0.95002
0.648125,94.981,0.94981,0.95008
0.64875,94.982,0.94982,0.95009
0.649375,94.993,0.94993,0.9502
0.65,94.986,0.94986,0.95013
0.650625,94.993,0.94993,0.9502
0.65125,94.994,0.94994,0.95021
0.651875,94.998,0.94998,0.95025
0.6525,94.996,0.94996,0.95023
0.653125,94.997,0.94997,0.95024
0.65375,94.996,0.94996,0.95023
0.654375,94.995,0.94995,0.95022
0.655,94.996,0.94996,0.95023
0.655625,94.997,0.94997,0.95024
0.65625,94.997,0.94997,0.95024
0.656875,94.995,0.94995,0.95022
0.6575,94.996,0.94996,0.95023
0.658125,94.987,0.94987,0.95014
0.65875,94.993,0.94993,0.9502
0.659375,94.991,0.94991,0.95018
0.66,94.99,0.9499,0.95017
0.660625,94.987,0.94987,0.95014
0.66125,94.992,0.94992,0.95019
0.661875,94.989,0.94989,0.95016
0.6625,94.996,0.94996,0.95023
0.663125,94.993,0.94993,0.9502
0.66375,94.993,0.94993,0.9502
0.664375,94.993,0.94993,0.9502
0.665,94.993,0.94993,0.9502
0.665625,94.994,0.94994,0.95021
0.66625,94.997,0.94997,0.95024
0.666875,94.991,0.94991,0.95018
0.6675,94.988,0.94988,0.95015
0.668125,94.986,0.94986,0.95013
0.66875,94.99,0.9499,0.95017
0.669375,94.989,0.94989,0.95016
0.67,94.998,0.94998,0.95025
0.670625,94.994,0.94994,0.95021
0.67125,94.999,0.94999,0.95026
0.671875,94.995,0.94995,0.95022
0.6725,94.997,0.94997,0.95024
0.673125,94.997,0.94997,0.95024
0.67375,94.998,0.94998,0.95025
0.674375,94.998,0.94998,0.95025
0.675,94.998,0.94998,0.95025
0.675625,94.998,0.94998,0.95025
0.67625,94.998,0.94998,0.95025
0.676875,94.999,0.94999,0.95026
0.6775,94.987,0.94987,0.95014
0.678125,94.995,0.94995,0.95022
0.67875,94.988,0.94988,0.95015
0.679375,94.987,0.94987,0.95014
0.68,94.989,0.94989,0.95016
0.680625,94.995,0.94995,0.95022
0.68125,94.992,0.94992,0.95019
0.681875,94.991,0.94991,0.95018
0.6825,94.993,0.94993,0.9502
0.683125,94.996,0.94996,0.95023
0.68375,94.994,0.94994,0.95021
0.684375,94.995,0.94995,0.95022
0.685,94.995,0.94995,0.95022
0.685625,94.994,0.94994,0.95021
0.68625,94.992,0.94992,0.95019
0.686875,94.992,0.94992,0.95019
0.6875,94.996,0.94996,0.95023
0.688125,95.002,0.95002,0.95029
0.68875,94.999,0.94999,0.95026
0.689375,94.993,0.94993,0.9502
0.69,94.986,0.94986,0.95013
0.690625,94.992,0.94992,0.95019
0.69125,94.992,0.94992,0.95019
0.691875,94.997,0.94997,0.95024
0.6925,95.003,0.95003,0.9503
0.693125,95.005,0.95005,0.95032
0.69375,95.005,0.95005,0.95032
0.694375,95.004,0.95004,0.95031
0.695,95.004,0.95004,0.95031
0.695625,95.004,0.95004,0.95031
0.69625,95.003,0.95003,0.9503
0.696875,95.005,0.95005,0.95032
0.6975,95.013,0.95013,0.9504
0.698125,95.016,0.95016,0.95043
0.69875,95.017,0.95017,0.95044
0.699375,95.015,0.95015,0.95042
0.7,95.017,0.95017,0.95044
0.700625,95.015,0.95015,0.95042
0.70125,95.016,0.95016,0.95043
0.701875,95.014,0.95014,0.95041
0.7025,95.011,0.95011,0.95038
0.703125,95.008,0.95008,0.95035
0.70375,95.009,0.95009,0.95036
0.704375,95.009,0.95009,0.95036
0.705,95.009,0.95009,0.95036
0.705625,95.009,0.95009,0.95036
0.70625,95.008,0.95008,0.95035
0.706875,95.009,0.95009,0.95036
0.7075,95.01,0.9501,0.95037
0.708125,95.004,0.95004,0.95031
0.70875,95.003,0.95003,0.9503
0.709375,95.006,0.95006,0.95033
0.71,95.008,0.95008,0.95035
0.710625,95.006,0.95006,0.95033
0.71125,95.004,0.95004,0.95031
0.711875,95.001,0.95001,0.95028
0.7125,94.991,0.94991,0.95018
0.713125,94.989,0.94989,0.95016
0.71375,94.989,0.94989,0.95016
0.714375,94.989,0.94989,0.95016
0.715,94.988,0.94988,0.95015
0.715625,94.987,0.94987,0.95014
0.71625,94.987,0.94987,0.95014
0.716875,94.983,0.94983,0.9501
0.7175,94.985,0.94985,0.95012
0.718125,94.98,0.9498,0.95007
0.71875,94.981,0.94981,0.95008
0.719375,94.982,0.94982,0.95009
0.72,94.979,0.94979,0.95006
0.720625,94.981,0.94981,0.95008
0.72125,94.981,0.94981,0.95008
0.721875,94.986,0.94986,0.95013
0.7225,94.984,0.94984,0.95011
0.723125,94.983,0.94983,0.9501
0.72375,94.984,0.94984,0.95011
0.724375,94.984,0.94984,0.95011
0.725,94.984,0.94984,0.95011
0.725625,94.985,0.94985,0.95012
0.72625,94.983,0.94983,0.9501
0.726875,94.99,0.9499,0.95017
0.7275,94.984,0.94984,0.95011
0.728125,94.986,0.94986,0.95013
0.72875,94.987,0.94987,0.95014
0.729375,94.982,0.94982,0.95009
0.73,94.982,0.94982,0.95009
0.730625,94.981,0.94981,0.95008
0.73125,94.979,0.94979,0.95006
0.731875,94.977,0.94977,0.95004
0.7325,94.977,0.94977,0.95004
0.733125,94.978,0.94978,0.95005
0.73375,94.977,0.94977,0.95004
0.734375,94.978,0.94978,0.95005
0.735,94.978,0.94978,0.95005
0.735625,94.979,0.94979,0.95006
0.73625,94.979,0.94979,0.95006
0.736875,94.98,0.9498,0.95007
0.7375,94.98,0.9498,0.95007
0.738125,94.98,0.9498,0.95007
0.73875,94.981,0.94981,0.95008
0.739375,94.979,0.94979,0.95006
0.74,94.984,0.94984,0.95011
0.740625,94.98,0.9498,0.95007
0.74125,94.984,0.94984,0.95011
0.741875,94.983,0.94983,0.9501
0.7425,94.981,0.94981,0.95008
0.743125,94.983,0.94983,0.9501
0.74375,94.981,0.94981,0.95008
0.744375,94.981,0.94981,0.95008
0.745,94.981,0.94981,0.95008
0.745625,94.98,0.9498,0.95007
0.74625,94.985,0.94985,0.95012
0.746875,94.976,0.94976,0.95003
0.7475,94.986,0.94986,0.95013
0.748125,94.983,0.94983,0.9501
0.74875,94.982,0.94982,0.95009
0.749375,94.987,0.94987,0.95014
0.75,94.995,0.94995,0.95022
0.750625,94.993,0.94993,0.9502
0.75125,94.998,0.94998,0.95025
0.751875,94.999,0.94999,0.95026
0.7525,95.001,0.95001,0.95028
0.753125,94.997,0.94997,0.95024
0.75375,94.997,0.94997,0.95024
0.754375,94.998,0.94998,0.95025
0.755,94.998,0.94998,0.95025
0.755625,94.996,0.94996,0.95023
0.75625,94.996,0.94996,0.95023
0.756875,94.998,0.94998,0.95025
0.7575,94.997,0.94997,0.95024
0.758125,95.001,0.95001,0.95028
0.75875,95.001,0.95001,0.95028
0.759375,95.004,0.95004,0.95031
0.76,94.998,0.94998,0.95025
0.760625,94.998,0.94998,0.95025
0.76125,94.993,0.94993,0.9502
0.761875,94.993,0.94993,0.9502
0.7625,94.995,0.94995,0.95022
0.763125,94.993,0.94993,0.9502
0.76375,94.997,0.94997,0.95024
0.764375,94.997,0.94997,0.95024
0.765,94.996,0.94996,0.95023
0.765625,94.996,0.94996,0.95023
0.76625,94.995,0.94995,0.95022
0.766875,94.995,0.94995,0.95022
0.7675,94.988,0.94988,0.95015
0.768125,94.988,0.94988,0.95015
0.76875,94.99,0.9499,0.95017
0.769375,94.981,0.94981,0.95008
0.77,94.97,0.9497,0.94997
0.770625,94.97,0.9497,0.94997
0.77125,94.967,0.94967,0.94994
0.771875,94.969,0.94969,0.94996
0.7725,94.976,0.94976,0.95003
0.773125,94.978,0.94978,0.95005
0.77375,94.979,0.94979,0.95006
0.774375,94.978,0.94978,0.95005
0.775,94.978,0.94978,0.95005
0.775625,94.979,0.94979,0.95006
0.77625,94.979,0.94979,0.95006
0.776875,94.974,0.94974,0.95001
0.7775,94.976,0.94976,0.95003
0.778125,94.967,0.94967,0.94994
0.77875,94.969,0.94969,0.94996
0.779375,94.97,0.9497,0.94997
0.78,94.975,0.94975,0.95002
0.780625,94.979,0.94979,0.95006
0.78125,94.984,0.94984,0.95011
0.781875,94.986,0.94986,0.95013
0.7825,94.99,0.9499,0.95017
0.783125,94.991,0.94991,0.95018
0.78375,94.988,0.94988,0.95015
0.784375,94.988,0.94988,0.95015
0.785,94.988,0.94988,0.95015
0.785625,94.988,0.94988,0.95015
0.78625,94.989,0.94989,0.95016
0.786875,94.989,0.94989,0.95016
0.7875,94.992,0.94992,0.95019
0.788125,94.994,0.94994,0.95021
0.78875,94.993,0.94993,0.9502
0.789375,94.998,0.94998,0.95025
0.79,95.001,0.95001,0.95028
0.790625,95,0.95,0.95027
0.79125,95.004,0.95004,0.95031
0.791875,95,0.95,0.95027
0.7925,94.997,0.94997,0.95024
0.793125,94.996,0.94996,0.95023
0.79375,94.997,0.94997,0.95024
0.794375,94.997,0.94997,0.95024
0.795,94.996,0.94996,0.95023
0.795625,94.997,0.94997,0.95024
0.79625,94.998,0.94998,0.95025
0.796875,95.003,0.95003,0.9503
0.7975,94.996,0.94996,0.95023
0.798125,95.004,0.95004,0.95031
0.79875,95.002,0.95002,0.95029
0.799375,95.003,0.95003,0.9503
0.8,95.002,0.95002,0.95029
0.800625,94.999,0.94999,0.95026
0.80125,94.996,0.94996,0.95023
0.801875,94.993,0.94993,0.9502
0.8025,94.993,0.94993,0.9502
0.803125,94.993,0.94993,0.9502
0.80375,94.992,0.94992,0.95019
0.804375,94.992,0.94992,0.95019
0.805,94.992,0.94992,0.95019
0.805625,94.991,0.94991,0.95018
0.80625,94.99,0.9499,0.95017
0.806875,94.999,0.94999,0.95026
0.8075,94.998,0.94998,0.95025
0.808125,95.001,0.95001,0.95028
0.80875,95,0.95,0.95027
0.809375,95.002,0.95002,0.95029
0.81,95,0.95,0.95027
0.810625,95.006,0.95006,0.95033
0.81125,94.999,0.94999,0.95026
0.811875,95.003,0.95003,0.9503
0.8125,95,0.95,0.95027
0.813125,95.002,0.95002,0.95029
0.81375,95,0.95,0.95027
0.814375,95,0.95,0.95027
0.815,95.001,0.95001,0.95028
0.815625,95,0.95,0.95027
0.81625,95,0.95,0.95027
0.816875,94.999,0.94999,0.95026
0.8175,95.001,0.95001,0.95028
0.818125,94.998,0.94998,0.95025
0.81875,94.994,0.94994,0.95021
0.819375,94.994,0.94994,0.95021
0.82,94.994,0.94994,0.95021
0.820625,95.001,0.95001,0.95028
0.82125,95,0.95,0.95027
0.821875,95,0.95,0.95027
0.8225,94.999,0.94999,0.95026
0.823125,94.999,0.94999,0.95026
0.82375,94.998,0.94998,0.95025
0.824375,94.998,0.94998,0.95025
0.825,94.998,0.94998,0.95025
0.825625,94.999,0.94999,0.95026
0.82625,94.998,0.94998,0.95025
0.826875,94.987,0.94987,0.95014
0.8275,94.991,0.94991,0.95018
0.828125,94.989,0.94989,0.95016
0.82875,94.99,0.9499,0.95017
0.829375,94.99,0.9499,0.95017
0.83,94.995,0.94995,0.95022
0.830625,94.994,0.94994,0.95021
0.83125,94.994,0.94994,0.95021
0.831875,94.995,0.94995,0.95022
0.8325,94.997,0.94997,0.95024
0.833125,94.998,0.94998,0.95025
0.83375,94.999,0.94999,0.95026
0.834375,94.999,0.94999,0.95026
0.835,94.999,0.94999,0.95026
0.835625,94.999,0.94999,0.95026
0.83625,94.998,0.94998,0.95025
0.836875,94.999,0.94999,0.95026
0.8375,94.998,0.94998,0.95025
0.838125,94.998,0.94998,0.95025
0.83875,94.999,0.94999,0.95026
0.839375,94.996,0.94996,0.95023
0.84,94.998,0.94998,0.95025
0.840625,94.994,0.94994,0.95021
0.84125,94.995,0.94995,0.95022
0.841875,94.997,0.94997,0.95024
0.8425,94.993,0.94993,0.9502
0.843125,94.994,0.94994,0.95021
0.84375,94.994,0.94994,0.95021
0.844375,94.994,0.94994,0.95021
0.845,94.994,0.94994,0.95021
0.845625,94.995,0.94995,0.95022
0.84625,94.995,0.94995,0.95022
0.846875,94.998,0.94998,0.95025
0.8475,94.996,0.94996,0.95023
0.848125,94.996,0.94996,0.95023
0.84875,94.994,0.94994,0.95021
0.849375,94.995,0.94995,0.95022
0.85,94.994,0.94994,0.95021
0.850625,94.991,0.94991,0.95018
0.85125,94.997,0.94997,0.95024
0.851875,94.996,0.94996,0.95023
0.8525,94.998,0.94998,0.95025
0.853125,94.996,0.94996,0.95023
0.85375,94.996,0.94996,0.95023
0.854375,94.995,0.94995,0.95022
0.855,94.995,0.94995,0.95022
0.855625,94.995,0.94995,0.95022
0.85625,94.994,0.94994,0.95021
0.856875,94.992,0.94992,0.95019
0.8575,94.995,0.94995,0.95022
0.858125,95,0.95,0.95027
0.85875,94.999,0.94999,0.95026
0.859375,95.001,0.95001,0.95028
0.86,94.991,0.94991,0.95018
0.860625,94.992,0.94992,0.95019
0.86125,94.986,0.94986,0.95013
0.861875,94.985,0.94985,0.95012
0.8625,94.988,0.94988,0.95015
0.863125,94.987,0.94987,0.95014
0.86375,94.987,0.94987,0.95014
0.864375,94.987,0.94987,0.95014
0.865,94.987,0.94987,0.95014
0.865625,94.988,0.94988,0.95015
0.86625,94.988,0.94988,0.95015
0.866875,94.987,0.94987,0.95014
0.8675,94.989,0.94989,0.95016
0.868125,94.988,0.94988,0.95015
0.86875,94.992,0.94992,0.95019
0.869375,94.987,0.94987,0.95014
0.87,94.985,0.94985,0.95012
0.870625,94.984,0.94984,0.95011
0.87125,94.984,0.94984,0.95011
0.871875,94.983,0.94983,0.9501
0.8725,94.978,0.94978,0.95005
0.873125,94.977,0.94977,0.95004
0.87375,94.976,0.94976,0.95003
0.874375,94.976,0.94976,0.95003
0.875,94.976,0.94976,0.95003
0.875625,94.975,0.94975,0.95002
0.87625,94.975,0.94975,0.95002
0.876875,94.978,0.94978,0.95005
0.8775,94.97,0.9497,0.94997
0.878125,94.971,0.94971,0.94998
0.87875,94.975,0.94975,0.95002
0.879375,94.973,0.94973,0.95
0.88,94.979,0.94979,0.95006
0.880625,94.98,0.9498,0.95007
0.88125,94.992,0.94992,0.95019
0.881875,94.989,0.94989,0.95016
0.8825,94.988,0.94988,0.95015
0.883125,94.985,0.94985,0.95012
0.88375,94.988,0.94988,0.95015
0.884375,94.989,0.94989,0.95016
0.885,94.988,0.94988,0.95015
0.885625,94.988,0.94988,0.95015
0.88625,94.988,0.94988,0.95015
0.886875,94.995,0.94995,0.95022
0.8875,94.996,0.94996,0.95023
0.888125,94.997,0.94997,0.95024
0.88875,94.993,0.94993,0.9502
0.889375,94.999,0.94999,0.95026
0.89,95.004,0.95004,0.95031
0.890625,95.008,0.95008,0.95035
0.89125,95.01,0.9501,0.95037
0.891875,95.01,0.9501,0.95037
0.8925,95.013,0.95013,0.9504
0.893125,95.013,0.95013,0.9504
0.89375,95.014,0.95014,0.95041
0.894375,95.014,0.95014,0.95041
0.895,95.015,0.95015,0.95042
0.895625,95.015,0.95015,0.95042
0.89625,95.016,0.95016,0.95043
0.896875,95.014,0.95014,0.95041
0.8975,95.018,0.95018,0.95045
0.898125,95.017,0.95017,0.95044
0.89875,95.018,0.95018,0.95045
0.899375,95.021,0.95021,0.95048
0.9,95.023,0.95023,0.9505
0.900625,95.022,0.95022,0.95049
0.90125,95.017,0.95017,0.95044
0.901875,95.018,0.95018,0.95045
0.9025,95.02,0.9502,0.95047
0.903125,95.023,0.95023,0.9505
0.90375,95.021,0.95021,0.95048
0.904375,95.021,0.95021,0.95048
0.905,95.021,0.95021,0.95048
0.905625,95.02,0.9502,0.95047
0.90625,95.024,0.95024,0.95051
0.906875,95.016,0.95016,0.95043
0.9075,95.02,0.9502,0.95047
0.908125,95.02,0.9502,0.95047
0.90875,95.021,0.95021,0.95048
0.909375,95.023,0.95023,0.9505
0.91,95.023,0.95023,0.9505
0.910625,95.022,0.95022,0.95049
0.91125,95.018,0.95018,0.95045
0.911875,95.02,0.9502,0.95047
0.9125,95.018,0.95018,0.95045
0.913125,95.021,0.95021,0.95048
0.91375,95.022,0.95022,0.95049
0.914375,95.021,0.95021,0.95048
0.915,95.021,0.95021,0.95048
0.915625,95.022,0.95022,0.95049
0.91625,95.024,0.95024,0.95051
0.916875,95.021,0.95021,0.95048
