t,UAB,UFD(V),IFD(A)
2.35689,1.006,180.664,588.416
2.35697,1.006,181.274,588.416
2.35704,1.006,181.274,588.416
2.35712,1.006,181.274,588.416
2.3572,1.006,181.885,588.416
2.35728,1.006,181.885,588.416
2.35736,1.006,181.885,588.416
2.35743,1.006,181.885,588.416
2.35751,1.006,181.885,588.416
2.35759,1.006,181.885,588.416
2.35767,1.006,181.885,588.416
2.35775,1.006,181.885,588.416
2.35782,1.006,181.885,588.416
2.3579,1.006,181.274,588.416
2.35798,1.006,181.274,588.416
2.35806,1.006,181.274,588.416
2.35814,1.006,180.664,588.416
2.35822,1.006,180.664,588.416
2.35829,1.006,180.054,588.416
2.35837,1.006,179.443,588.416
2.35845,1.006,178.833,588.416
2.35853,1.006,178.223,588.416
2.35861,1.006,178.223,588.416
2.35868,1.006,177.612,588.416
2.35876,1.006,177.612,588.416
2.35884,1.006,177.002,588.416
2.35892,1.006,177.002,588.416
2.359,1.006,177.002,588.416
2.35907,1.006,177.002,588.416
2.35915,1.006,177.002,588.416
2.35923,1.006,177.002,588.416
2.35931,1.006,177.612,588.416
2.35939,1.006,177.612,587.195
2.35947,1.006,177.612,588.416
2.35954,1.006,178.223,587.195
2.35962,1.006,178.223,588.416
2.3597,1.006,178.833,588.416
2.35978,1.006,178.833,588.416
2.35986,1.006,179.443,588.416
2.35993,1.007,180.054,588.416
2.36001,1.007,180.054,588.416
2.36009,1.007,180.054,588.416
2.36017,1.007,180.664,588.416
2.36025,1.007,181.274,588.416
2.36032,1.007,181.274,588.416
2.3604,1.007,181.274,588.416
2.36048,1.007,181.274,588.416
2.36056,1.007,181.885,588.416
2.36064,1.007,181.885,588.416
2.36072,1.007,181.885,588.416
2.36079,1.007,181.885,588.416
2.36087,1.007,181.885,588.416
2.36095,1.007,181.885,588.416
2.36103,1.007,181.885,588.416
2.36111,1.007,181.885,588.416
2.36118,1.007,181.885,588.416
2.36126,1.007,181.274,588.416
2.36134,1.007,181.274,588.416
2.36142,1.007,180.664,588.416
2.3615,1.007,180.664,588.416
2.36157,1.007,180.054,588.416
2.36165,1.007,180.054,588.416
2.36173,1.007,179.443,588.416
2.36181,1.007,178.833,588.416
2.36189,1.007,178.223,588.416
2.36197,1.007,177.612,588.416
2.36204,1.007,177.612,588.416
2.36212,1.007,177.002,587.195
2.3622,1.007,177.002,587.195
2.36228,1.007,177.002,588.416
2.36236,1.007,177.002,588.416
2.36243,1.007,177.002,587.195
2.36251,1.007,177.002,587.195
2.36259,1.007,177.002,587.195
2.36267,1.007,177.002,587.195
2.36275,1.007,177.612,587.195
2.36282,1.007,177.612,587.195
2.3629,1.007,178.223,588.416
2.36298,1.007,178.223,587.195
2.36306,1.007,178.833,587.195
2.36314,1.007,178.833,588.416
2.36322,1.007,179.443,587.195
2.36329,1.007,179.443,587.195
2.36337,1.007,180.054,587.195
2.36345,1.007,180.054,587.195
2.36353,1.007,180.664,587.195
2.36361,1.007,180.664,587.195
2.36368,1.007,181.274,587.195
2.36376,1.007,181.274,587.195
2.36384,1.007,181.274,587.195
2.36392,1.007,181.885,587.195
2.364,1.007,181.885,587.195
2.36407,1.007,181.885,588.416
2.36415,1.007,181.885,587.195
2.36423,1.007,181.885,587.195
2.36431,1.007,181.885,587.195
2.36439,1.007,181.885,587.195
2.36447,1.007,181.885,587.195
2.36454,1.007,181.274,587.195
2.36462,1.007,181.274,587.195
2.3647,1.007,180.664,587.195
2.36478,1.007,180.664,587.195
2.36486,1.006,180.664,587.195
2.36493,1.006,180.054,587.195
2.36501,1.006,179.443,587.195
2.36509,1.006,179.443,587.195
2.36517,1.007,178.833,587.195
2.36525,1.006,177.612,587.195
2.36532,1.006,177.612,587.195
2.3654,1.006,177.002,587.195
2.36548,1.006,177.002,587.195
2.36556,1.006,177.002,587.195
2.36564,1.006,176.392,587.195
2.36572,1.006,177.002,587.195
2.36579,1.006,177.002,587.195
2.36587,1.006,177.002,587.195
2.36595,1.006,177.002,587.195
2.36603,1.006,177.612,587.195
2.36611,1.006,177.612,587.195
2.36618,1.006,178.223,587.195
2.36626,1.006,178.223,587.195
2.36634,1.006,178.833,587.195
2.36642,1.006,178.833,587.195
2.3665,1.006,179.443,587.195
2.36657,1.006,180.054,587.195
2.36665,1.006,180.054,587.195
2.36673,1.006,180.054,587.195
2.36681,1.006,180.664,587.195
2.36689,1.006,180.664,587.195
2.36697,1.006,181.274,587.195
2.36704,1.006,181.274,587.195
2.36712,1.006,181.274,588.416
2.3672,1.006,181.885,587.195
2.36728,1.006,181.885,587.195
2.36736,1.006,181.885,587.195
2.36743,1.006,181.885,587.195
2.36751,1.006,181.885,587.195
2.36759,1.006,181.885,587.195
2.36767,1.006,181.885,587.195
2.36775,1.006,181.885,587.195
2.36782,1.006,181.885,587.195
2.3679,1.006,181.885,587.195
2.36798,1.006,181.274,587.195
2.36806,1.006,181.274,587.195
2.36814,1.006,180.664,587.195
2.36822,1.006,180.664,587.195
2.36829,1.006,180.054,587.195
2.36837,1.006,179.443,587.195
2.36845,1.006,179.443,587.195
2.36853,1.006,178.833,588.416
2.36861,1.006,178.223,587.195
2.36868,1.006,177.612,587.195
2.36876,1.006,177.612,588.416
2.36884,1.006,177.002,587.195
2.36892,1.006,177.002,587.195
2.369,1.006,177.002,587.195
2.36907,1.006,177.002,587.195
2.36915,1.006,177.002,587.195
2.36923,1.006,177.612,587.195
2.36931,1.006,177.612,588.416
2.36939,1.006,178.223,587.195
2.36947,1.007,178.223,587.195
2.36954,1.007,178.223,587.195
2.36962,1.007,178.833,587.195
2.3697,1.007,178.833,587.195
2.36978,1.007,179.443,587.195
2.36986,1.007,179.443,588.416
2.36993,1.007,180.054,588.416
2.37001,1.007,180.054,587.195
2.37009,1.007,180.664,588.416
2.37017,1.007,180.664,588.416
2.37025,1.007,181.274,588.416
2.37032,1.007,181.274,587.195
2.3704,1.007,181.274,587.195
2.37048,1.007,181.885,587.195
2.37056,1.007,181.885,587.195
2.37064,1.007,182.495,588.416
2.37072,1.007,181.885,588.416
2.37079,1.007,182.495,588.416
2.37087,1.007,182.495,588.416
2.37095,1.007,182.495,588.416
2.37103,1.007,182.495,588.416
2.37111,1.007,182.495,588.416
2.37118,1.007,181.885,588.416
2.37126,1.007,181.885,588.416
2.37134,1.007,181.885,588.416
2.37142,1.007,181.274,588.416
2.3715,1.007,181.274,588.416
2.37157,1.008,180.664,588.416
2.37165,1.008,180.054,588.416
2.37173,1.008,179.443,588.416
2.37181,1.008,179.443,588.416
2.37189,1.008,178.833,588.416
2.37197,1.008,178.223,588.416
2.37204,1.008,177.612,588.416
2.37212,1.008,177.612,588.416
2.3722,1.008,177.612,588.416
2.37228,1.008,177.002,588.416
2.37236,1.008,177.002,588.416
2.37243,1.008,177.002,588.416
2.37251,1.008,177.002,588.416
2.37259,1.008,177.612,588.416
2.37267,1.008,177.612,587.195
2.37275,1.008,177.612,588.416
2.37282,1.008,178.223,588.416
2.3729,1.008,178.223,588.416
2.37298,1.008,178.833,588.416
2.37306,1.008,178.833,588.416
2.37314,1.008,179.443,588.416
2.37322,1.008,179.443,588.416
2.37329,1.007,180.054,588.416
2.37337,1.007,180.054,588.416
2.37345,1.007,180.664,588.416
2.37353,1.007,180.664,588.416
2.37361,1.007,181.274,588.416
2.37368,1.007,181.274,588.416
2.37376,1.007,181.885,588.416
2.37384,1.007,181.885,588.416
2.37392,1.007,181.885,588.416
2.374,1.007,181.885,588.416
2.37407,1.007,181.885,588.416
2.37415,1.007,182.495,588.416
2.37423,1.007,182.495,588.416
2.37431,1.007,182.495,588.416
2.37439,1.007,181.885,588.416
2.37447,1.007,181.885,588.416
2.37454,1.007,181.885,588.416
2.37462,1.007,181.885,588.416
2.3747,1.007,181.274,588.416
2.37478,1.007,181.274,588.416
2.37486,1.007,180.664,588.416
2.37493,1.007,180.664,588.416
2.37501,1.007,180.054,588.416
2.37509,1.007,179.443,587.195
2.37517,1.007,178.833,588.416
2.37525,1.007,178.223,588.416
2.37532,1.006,178.223,588.416
2.3754,1.006,177.612,588.416
2.37548,1.006,177.002,588.416
2.37556,1.006,177.002,588.416
2.37564,1.006,177.002,588.416
2.37572,1.006,177.002,588.416
2.37579,1.006,177.002,587.195
2.37587,1.006,177.002,588.416
2.37595,1.006,177.612,588.416
2.37603,1.006,177.612,588.416
2.37611,1.006,177.612,588.416
2.37618,1.006,178.223,588.416
2.37626,1.006,178.223,588.416
2.37634,1.006,178.833,588.416
2.37642,1.006,178.833,588.416
2.3765,1.006,179.443,588.416
2.37657,1.006,179.443,588.416
2.37665,1.006,180.054,588.416
2.37673,1.006,180.054,588.416
2.37681,1.006,180.664,587.195
2.37689,1.006,180.664,588.416
2.37697,1.006,181.274,588.416
2.37704,1.006,181.274,588.416
2.37712,1.006,181.274,588.416
2.3772,1.006,181.885,588.416
2.37728,1.006,181.885,588.416
2.37736,1.006,182.495,588.416
2.37743,1.006,181.885,588.416
2.37751,1.006,181.885,588.416
2.37759,1.006,182.495,588.416
2.37767,1.006,181.885,588.416
2.37775,1.006,181.885,588.416
2.37782,1.006,181.885,588.416
2.3779,1.006,181.885,588.416
2.37798,1.006,181.274,588.416
2.37806,1.006,181.274,588.416
2.37814,1.006,180.664,588.416
2.37822,1.006,180.664,588.416
2.37829,1.006,180.054,588.416
2.37837,1.006,180.054,588.416
2.37845,1.006,179.443,588.416
2.37853,1.006,178.833,588.416
2.37861,1.006,178.223,588.416
2.37868,1.006,177.612,588.416
2.37876,1.006,177.612,588.416
2.37884,1.006,177.002,588.416
2.37892,1.006,177.002,588.416
2.379,1.006,177.002,588.416
2.37907,1.006,177.002,588.416
2.37915,1.006,177.002,588.416
2.37923,1.007,177.612,588.416
2.37931,1.007,177.612,588.416
2.37939,1.007,177.612,588.416
2.37947,1.007,177.612,588.416
2.37954,1.007,178.223,588.416
2.37962,1.007,178.833,588.416
2.3797,1.007,178.833,588.416
2.37978,1.007,179.443,588.416
2.37986,1.007,179.443,588.416
2.37993,1.007,179.443,588.416
2.38001,1.007,180.054,588.416
2.38009,1.007,180.664,588.416
2.38017,1.007,180.664,588.416
2.38025,1.007,181.274,588.416
2.38032,1.007,181.274,587.195
2.3804,1.007,181.885,588.416
2.38048,1.007,181.885,588.416
2.38056,1.007,181.885,588.416
2.38064,1.007,181.885,588.416
2.38072,1.007,181.885,588.416
2.38079,1.007,182.495,588.416
2.38087,1.007,182.495,588.416
2.38095,1.007,182.495,587.195
2.38103,1.007,182.495,588.416
2.38111,1.007,182.495,588.416
2.38118,1.008,181.885,588.416
2.38126,1.008,181.885,588.416
2.38134,1.008,181.885,588.416
2.38142,1.008,181.274,588.416
2.3815,1.008,181.274,588.416
2.38157,1.008,180.664,588.416
2.38165,1.008,180.054,588.416
2.38173,1.008,180.054,588.416
2.38181,1.008,179.443,588.416
2.38189,1.008,178.833,588.416
2.38197,1.008,178.223,587.195
2.38204,1.008,178.223,588.416
2.38212,1.008,177.612,588.416
2.3822,1.008,177.612,587.195
2.38228,1.008,177.612,588.416
2.38236,1.008,177.002,588.416
2.38243,1.008,177.002,588.416
2.38251,1.008,177.612,587.195
2.38259,1.008,177.612,588.416
2.38267,1.008,177.612,587.195
2.38275,1.008,177.612,587.195
2.38282,1.008,178.223,587.195
2.3829,1.008,178.223,588.416
2.38298,1.008,178.223,588.416
2.38306,1.008,178.833,587.195
2.38314,1.008,179.443,587.195
2.38322,1.008,179.443,588.416
2.38329,1.008,180.054,587.195
2.38337,1.008,180.054,587.195
2.38345,1.008,180.664,587.195
2.38353,1.008,181.274,587.195
2.38361,1.008,181.274,587.195
2.38368,1.008,181.274,587.195
2.38376,1.007,181.885,587.195
2.38384,1.007,181.885,587.195
2.38392,1.007,181.885,587.195
2.384,1.007,181.885,587.195
2.38407,1.007,181.885,588.416
2.38415,1.007,182.495,587.195
2.38423,1.007,182.495,587.195
2.38431,1.007,182.495,587.195
2.38439,1.007,181.885,588.416
2.38447,1.007,181.885,588.416
2.38454,1.007,181.885,587.195
2.38462,1.007,181.885,587.195
2.3847,1.007,181.274,588.416
2.38478,1.007,181.274,587.195
2.38486,1.007,181.274,587.195
2.38493,1.007,180.664,587.195
2.38501,1.007,180.054,587.195
2.38509,1.007,180.054,587.195
2.38517,1.007,178.833,587.195
2.38525,1.007,178.833,587.195
2.38532,1.006,178.223,587.195
2.3854,1.006,177.612,587.195
2.38548,1.006,177.612,587.195
2.38556,1.006,177.612,587.195
2.38564,1.006,177.002,587.195
2.38572,1.006,177.002,587.195
2.38579,1.006,177.002,587.195
2.38587,1.006,177.612,587.195
2.38595,1.006,177.612,587.195
2.38603,1.006,178.223,587.195
2.38611,1.006,178.223,587.195
2.38618,1.006,178.223,587.195
2.38626,1.006,178.833,587.195
2.38634,1.006,178.833,587.195
2.38642,1.006,178.833,587.195
2.3865,1.006,179.443,587.195
2.38657,1.006,180.054,587.195
2.38665,1.006,180.054,587.195
2.38673,1.006,180.664,587.195
2.38681,1.006,180.664,587.195
2.38689,1.006,181.274,587.195
2.38697,1.006,181.274,587.195
2.38704,1.006,181.274,587.195
2.38712,1.006,181.885,587.195
2.3872,1.006,181.885,587.195
2.38728,1.006,181.885,587.195
2.38736,1.006,182.495,587.195
2.38743,1.006,182.495,587.195
2.38751,1.006,182.495,587.195
2.38759,1.006,182.495,587.195
2.38767,1.006,182.495,587.195
2.38775,1.006,182.495,587.195
2.38782,1.006,182.495,587.195
2.3879,1.006,181.885,587.195
2.38798,1.006,181.885,588.416
2.38806,1.006,181.274,588.416
2.38814,1.006,181.274,587.195
2.38822,1.006,181.274,587.195
2.38829,1.006,180.664,587.195
2.38837,1.006,180.054,587.195
2.38845,1.006,179.443,587.195
2.38853,1.006,178.833,587.195
2.38861,1.006,178.223,587.195
2.38868,1.006,178.223,588.416
2.38876,1.006,177.612,587.195
2.38884,1.006,177.612,588.416
2.38892,1.006,177.612,587.195
2.389,1.006,177.002,587.195
2.38907,1.006,177.002,587.195
2.38915,1.006,177.002,587.195
2.38923,1.006,177.002,587.195
2.38931,1.006,177.612,587.195
2.38939,1.006,177.612,587.195
2.38947,1.006,178.223,587.195
2.38954,1.007,178.223,587.195
2.38962,1.007,178.833,587.195
2.3897,1.007,178.833,587.195
2.38978,1.007,179.443,588.416
2.38986,1.007,179.443,587.195
2.38993,1.007,180.054,587.195
2.39001,1.007,180.054,587.195
2.39009,1.007,180.664,588.416
2.39017,1.007,180.664,587.195
2.39025,1.007,181.274,587.195
2.39032,1.007,181.274,587.195
2.3904,1.007,181.274,587.195
2.39048,1.007,181.885,588.416
2.39056,1.007,181.885,588.416
2.39064,1.007,181.885,587.195
2.39072,1.007,181.885,588.416
2.39079,1.007,181.885,587.195
2.39087,1.007,182.495,587.195
2.39095,1.007,181.885,588.416
2.39103,1.007,182.495,588.416
2.39111,1.007,181.885,588.416
2.39118,1.007,181.885,587.195
2.39126,1.007,181.885,588.416
2.39134,1.007,181.885,587.195
2.39142,1.007,181.274,588.416
2.3915,1.007,181.274,588.416
2.39157,1.007,180.664,588.416
2.39165,1.007,180.054,588.416
2.39173,1.007,180.054,588.416
2.39181,1.008,179.443,588.416
2.39189,1.008,178.833,588.416
2.39197,1.008,178.223,588.416
2.39204,1.008,178.223,588.416
2.39212,1.008,177.612,588.416
2.3922,1.008,177.612,588.416
2.39228,1.008,177.002,588.416
2.39236,1.008,177.002,588.416
2.39243,1.008,177.002,588.416
2.39251,1.008,177.002,587.195
2.39259,1.008,177.002,588.416
2.39267,1.008,177.612,587.195
2.39275,1.008,177.612,588.416
2.39282,1.008,177.612,588.416
2.3929,1.008,178.223,588.416
2.39298,1.008,178.223,588.416
2.39306,1.008,178.833,588.416
2.39314,1.008,178.833,588.416
2.39322,1.007,179.443,588.416
2.39329,1.007,180.054,588.416
2.39337,1.007,180.054,588.416
2.39345,1.007,180.054,588.416
2.39353,1.007,180.664,588.416
2.39361,1.007,180.664,588.416
2.39368,1.007,181.274,588.416
2.39376,1.007,181.274,588.416
2.39384,1.007,181.274,588.416
2.39392,1.007,181.885,588.416
2.394,1.007,181.885,588.416
2.39407,1.007,181.885,588.416
2.39415,1.007,181.885,588.416
2.39423,1.007,181.885,588.416
2.39431,1.007,181.885,588.416
2.39439,1.007,181.885,588.416
2.39447,1.007,181.885,588.416
2.39454,1.007,181.885,588.416
2.39462,1.007,181.885,588.416
2.3947,1.007,181.274,588.416
2.39478,1.007,181.274,588.416
2.39486,1.007,180.664,588.416
2.39493,1.007,180.664,588.416
2.39501,1.007,180.054,588.416
2.39509,1.007,179.443,588.416
2.39517,1.007,178.833,588.416
2.39525,1.007,178.833,588.416
2.39532,1.006,178.223,588.416
2.3954,1.007,177.612,588.416
2.39548,1.006,177.002,588.416
2.39556,1.006,177.002,588.416
2.39564,1.006,177.002,588.416
2.39572,1.006,177.002,588.416
2.39579,1.006,177.002,588.416
2.39587,1.006,177.002,588.416
2.39595,1.006,177.612,588.416
2.39603,1.006,177.612,588.416
2.39611,1.006,177.612,588.416
2.39618,1.006,178.223,588.416
2.39626,1.006,178.223,588.416
2.39634,1.006,178.833,588.416
2.39642,1.006,178.833,588.416
2.3965,1.006,179.443,588.416
2.39657,1.006,179.443,588.416
2.39665,1.006,180.054,588.416
2.39673,1.006,180.054,588.416
2.39681,1.006,180.664,588.416
2.39689,1.006,180.664,588.416
2.39697,1.006,181.274,588.416
2.39704,1.006,181.274,588.416
2.39712,1.006,181.885,588.416
2.3972,1.006,181.885,588.416
2.39728,1.006,181.885,588.416
2.39736,1.006,181.885,588.416
2.39743,1.006,182.495,588.416
2.39751,1.006,182.495,588.416
2.39759,1.006,182.495,588.416
2.39767,1.006,182.495,588.416
2.39775,1.006,182.495,588.416
2.39782,1.006,181.885,588.416
2.3979,1.006,181.885,588.416
2.39798,1.006,181.885,588.416
2.39806,1.006,181.274,588.416
2.39814,1.006,181.274,588.416
2.39822,1.006,181.274,588.416
2.39829,1.006,180.664,588.416
2.39837,1.006,180.054,587.195
2.39845,1.006,180.054,588.416
2.39853,1.006,178.833,588.416
2.39861,1.006,178.833,588.416
2.39868,1.006,178.223,588.416
2.39876,1.006,177.612,588.416
2.39884,1.006,177.612,588.416
2.39892,1.006,177.002,588.416
2.399,1.006,177.612,588.416
2.39907,1.006,177.612,588.416
2.39915,1.006,177.612,588.416
2.39923,1.006,177.612,588.416
2.39931,1.006,177.612,588.416
2.39939,1.006,177.612,588.416
2.39947,1.006,178.223,588.416
2.39954,1.006,178.223,588.416
2.39962,1.006,178.833,587.195
2.3997,1.006,178.833,588.416
2.39978,1.006,179.443,588.416
2.39986,1.006,179.443,588.416
2.39993,1.007,180.054,588.416
2.40001,1.007,180.054,588.416
2.40009,1.007,180.664,588.416
2.40017,1.007,180.664,588.416
2.40025,1.007,181.274,587.195
2.40032,1.007,181.274,588.416
2.4004,1.007,181.885,588.416
2.40048,1.007,181.885,587.195
2.40056,1.007,182.495,588.416
2.40064,1.007,182.495,587.195
2.40072,1.007,182.495,588.416
2.40079,1.007,182.495,587.195
2.40087,1.007,182.495,588.416
2.40095,1.007,182.495,588.416
2.40103,1.007,182.495,588.416
2.40111,1.007,182.495,588.416
2.40118,1.007,182.495,588.416
2.40126,1.007,182.495,588.416
2.40134,1.007,181.885,588.416
2.40142,1.007,181.885,588.416
2.4015,1.007,181.274,588.416
2.40157,1.007,181.274,588.416
2.40165,1.007,180.664,588.416
2.40173,1.007,180.054,588.416
2.40181,1.007,180.054,588.416
2.40189,1.007,179.443,588.416
2.40197,1.007,178.833,588.416
2.40204,1.007,178.223,588.416
2.40212,1.007,178.223,588.416
2.4022,1.007,177.612,588.416
2.40228,1.007,177.612,588.416
2.40236,1.007,177.612,588.416
2.40243,1.007,177.612,588.416
2.40251,1.007,177.612,587.195
2.40259,1.007,177.612,587.195
2.40267,1.007,177.612,588.416
2.40275,1.007,178.223,587.195
2.40282,1.007,178.223,587.195
2.4029,1.007,178.833,587.195
2.40298,1.007,178.833,587.195
2.40306,1.007,179.443,587.195
2.40314,1.007,179.443,588.416
2.40322,1.007,179.443,587.195
2.40329,1.007,180.054,587.195
2.40337,1.007,180.054,587.195
2.40345,1.007,180.664,587.195
2.40353,1.007,181.274,587.195
2.40361,1.007,181.274,587.195
2.40368,1.007,181.274,587.195
2.40376,1.007,181.885,587.195
2.40384,1.007,181.885,587.195
2.40392,1.007,181.885,587.195
2.404,1.007,182.495,587.195
2.40407,1.007,182.495,587.195
2.40415,1.007,182.495,587.195
2.40423,1.007,182.495,587.195
2.40431,1.007,182.495,587.195
2.40439,1.007,182.495,587.195
2.40447,1.007,182.495,587.195
2.40454,1.007,181.885,587.195
2.40462,1.007,181.885,587.195
2.4047,1.007,181.885,588.416
2.40478,1.007,181.885,587.195
2.40486,1.007,181.274,587.195
2.40493,1.007,180.664,587.195
2.40501,1.007,180.664,587.195
2.40509,1.006,180.054,587.195
2.40517,1.006,179.443,587.195
2.40525,1.007,178.833,587.195
2.40532,1.007,178.223,587.195
2.4054,1.007,178.223,588.416
2.40548,1.006,177.612,587.195
2.40556,1.006,177.612,587.195
2.40564,1.006,177.612,587.195
2.40572,1.006,177.002,587.195
2.40579,1.006,177.612,587.195
2.40587,1.006,177.612,587.195
2.40595,1.006,177.612,587.195
2.40603,1.006,177.612,587.195
2.40611,1.006,177.612,587.195
2.40618,1.006,178.223,587.195
2.40626,1.006,178.223,587.195
2.40634,1.006,178.833,587.195
