t,UAB
0.205938,0.9551
0.206094,0.9551
0.20625,0.9551
0.206406,0.9551
0.206563,0.9551
0.206719,0.9551
0.206875,0.9551
0.207031,0.9551
0.207188,0.9551
0.207344,0.9552
0.2075,0.9552
0.207656,0.9552
0.207813,0.9552
0.207969,0.9552
0.208125,0.9552
0.208281,0.9552
0.208438,0.9552
0.208594,0.9552
0.20875,0.9552
0.208906,0.9552
0.209063,0.9552
0.209219,0.9552
0.209375,0.9552
0.209531,0.9552
0.209688,0.9552
0.209844,0.9552
0.21,0.9552
0.210156,0.9552
0.210313,0.9552
0.210469,0.9552
0.210625,0.9552
0.210781,0.9552
0.210938,0.9552
0.211094,0.9552
0.21125,0.9552
0.211406,0.9552
0.211562,0.9552
0.211719,0.9552
0.211875,0.9552
0.212031,0.9552
0.212188,0.9552
0.212344,0.9552
0.2125,0.9552
0.212656,0.9552
0.212812,0.9552
0.212969,0.9552
0.213125,0.9552
0.213281,0.9552
0.213438,0.9552
0.213594,0.9552
0.21375,0.9552
0.213906,0.9552
0.214062,0.9552
0.214219,0.9552
0.214375,0.9552
0.214531,0.9552
0.214688,0.9552
0.214844,0.9552
0.215,0.9552
0.215156,0.9552
0.215312,0.9552
0.215469,0.9552
0.215625,0.9552
0.215781,0.9552
0.215938,0.9552
0.216094,0.9552
0.21625,0.9552
0.216406,0.9552
0.216562,0.9552
0.216719,0.9552
0.216875,0.9552
0.217031,0.9552
0.217188,0.9552
0.217344,0.9552
0.2175,0.9552
0.217656,0.9552
0.217812,0.9552
0.217969,0.9552
0.218125,0.9552
0.218281,0.9552
0.218438,0.9552
0.218594,0.9552
0.21875,0.9552
0.218906,0.9552
0.219062,0.9552
0.219219,0.9552
0.219375,0.9552
0.219531,0.9552
0.219688,0.9552
0.219844,0.9552
0.22,0.9552
0.220156,0.9551
0.220312,0.9551
0.220469,0.9551
0.220625,0.9551
0.220781,0.9551
0.220938,0.9551
0.221094,0.9551
0.22125,0.9551
